DATE_KEY	PRODUCT_TITLE	MAJOR_GENRE_DESC	CUSTOMER_NAME	COUNTRY_CODE	TOTAL_STREAMS
2021-11-25	GHOST TOWN	Pop	Spotify	GA	24
2021-11-25	GHOST TOWN	Pop	Spotify	HU	17147
2021-11-25	GHOST TOWN	Pop	Spotify	GW	5
2021-11-25	GHOST TOWN	Pop	Spotify	TO	26
2021-11-18	GHOST TOWN	Pop	Spotify	EE	6035
2021-11-18	GHOST TOWN	Pop	Spotify	EG	4910
2021-11-18	GHOST TOWN	Pop	Spotify	FM	15
2021-12-16	GHOST TOWN	Pop	Spotify	JP	26342
2021-12-16	GHOST TOWN	Pop	Spotify	CO	6470
2021-12-16	GHOST TOWN	Pop	Spotify	ZM	719
2021-12-23	GHOST TOWN	Pop	Spotify	VN	10077
2021-12-23	GHOST TOWN	Pop	Spotify	KM	8
2021-12-16	GHOST TOWN	Pop	Spotify	BY	904
2021-12-23	GHOST TOWN	Pop	Spotify	LS	43
2021-10-21	GHOST TOWN	Pop	Spotify	BD	149
2021-12-02	GHOST TOWN	Pop	Spotify	MA	3856
2021-10-21	GHOST TOWN	Pop	Spotify	BT	21
2021-12-09	GHOST TOWN	Pop	Spotify	MK	655
2021-12-09	GHOST TOWN	Pop	Spotify	MN	585
2021-12-09	GHOST TOWN	Pop	Spotify	MW	279
2021-12-02	GHOST TOWN	Pop	Spotify	SB	47
2021-12-02	GHOST TOWN	Pop	Spotify	SC	132
2021-11-04	GHOST TOWN	Pop	Spotify	TW	26101
2021-10-28	GHOST TOWN	Pop	Spotify	RW	108
2021-10-28	GHOST TOWN	Pop	Spotify	TL	27
2021-12-09	GHOST TOWN	Pop	Spotify	AO	219
2021-12-09	GHOST TOWN	Pop	Spotify	BY	1328
2021-12-09	GHOST TOWN	Pop	Spotify	CG	1
2022-01-06	GHOST TOWN	Pop	Spotify	CO	5201
2022-01-06	GHOST TOWN	Pop	Spotify	AL	657
2021-11-18	GHOST TOWN	Pop	Spotify	AM	309
2021-12-09	GHOST TOWN	Pop	Spotify	RS	1463
2021-12-30	GHOST TOWN	Pop	Spotify	AG	34
2021-12-30	GHOST TOWN	Pop	Spotify	HN	1317
2022-01-13	GHOST TOWN	Singer/Songwriter	Spotify	TR	11
2021-12-16	GHOST TOWN	Pop	Spotify	BN	1699
2022-01-20	GHOST TOWN	Pop	Spotify	CZ	14286
2022-01-20	GHOST TOWN	Pop	Spotify	LY	89
2022-01-20	GHOST TOWN	Pop	Spotify	BT	335
2022-01-20	GHOST TOWN	Singer/Songwriter	Spotify	TH	36
2022-01-27	GHOST TOWN	Pop	Spotify	PH	72413
2022-01-27	GHOST TOWN	Singer/Songwriter	Spotify	RO	14
2022-01-27	GHOST TOWN	Pop	Spotify	UY	694
2022-01-27	GHOST TOWN	Pop	Spotify	BG	1510
2022-01-27	GHOST TOWN	Pop	Spotify	BI	21
2022-01-27	GHOST TOWN	Pop	Spotify	SI	2073
2022-02-03	GHOST TOWN	Pop	Spotify	TH	7825
2022-02-03	GHOST TOWN	Pop	Spotify	CW	68
2022-02-03	GHOST TOWN	Pop	Spotify	UZ	366
2022-02-10	GHOST TOWN	Pop	Spotify	AT	22821
2022-02-10	GHOST TOWN	Singer/Songwriter	Spotify	DK	258
2022-02-10	GHOST TOWN	Singer/Songwriter	Spotify	BH	1
2022-02-10	GHOST TOWN	Pop	Spotify	SM	3
2022-02-10	GHOST TOWN	Pop	Spotify	QA	839
2022-02-03	GHOST TOWN	Pop	Spotify	KE	2849
2022-02-03	GHOST TOWN	Pop	Spotify	MV	521
2022-02-17	GHOST TOWN	Singer/Songwriter	Spotify	PT	49
2022-02-17	GHOST TOWN	Pop	Spotify	LS	56
2022-02-17	GHOST TOWN	Singer/Songwriter	Spotify	BD	1
2022-02-03	GHOST TOWN	Pop	Spotify	RS	778
2022-01-20	GHOST TOWN	Pop	Spotify	KR	5324
2022-01-27	GHOST TOWN	Pop	Spotify	MW	186
2022-02-10	GHOST TOWN	Pop	Spotify	IQ	439
2022-02-03	GHOST TOWN	Pop	Spotify	HT	145
2022-02-03	GHOST TOWN	Singer/Songwriter	Spotify	ZM	3
2021-12-09	GHOST TOWN	Pop	Spotify	LK	1575
2021-12-09	GHOST TOWN	Pop	Spotify	LS	50
2022-01-27	GHOST TOWN	Pop	Spotify	TT	830
2021-10-21	GHOST TOWN	Pop	Spotify	LB	500
2021-10-21	GHOST TOWN	Pop	Spotify	LC	5
2021-10-21	GHOST TOWN	Pop	Spotify	LI	184
2022-01-20	GHOST TOWN	Pop	Spotify	GQ	5
2022-01-20	GHOST TOWN	Pop	Spotify	GY	134
2022-01-27	GHOST TOWN	Singer/Songwriter	Spotify	PE	20
2022-01-27	GHOST TOWN	Pop	Spotify	PG	96
2022-01-06	GHOST TOWN	Pop	Spotify	UY	1453
2022-02-03	GHOST TOWN	Pop	Spotify	DJ	3
2021-12-09	GHOST TOWN	Pop	Spotify	TO	22
2022-02-24	GHOST TOWN	Pop	Spotify	TR	8622
2022-02-24	GHOST TOWN	Pop	Spotify	NO	228488
2022-02-24	GHOST TOWN	Pop	Spotify	MD	300
2022-02-24	GHOST TOWN	Singer/Songwriter	Spotify	SI	11
2022-02-24	GHOST TOWN	Pop	Spotify	KZ	664
2022-02-24	GHOST TOWN	Pop	Spotify	LB	752
2022-01-13	GHOST TOWN	Pop	Spotify	KE	2309
2022-01-13	GHOST TOWN	Pop	Spotify	LK	1179
2022-03-03	GHOST TOWN	Pop	Spotify	TL	39
2022-03-03	GHOST TOWN	Singer/Songwriter	Spotify	TN	3
2022-03-03	GHOST TOWN	Pop	Spotify	RW	193
2022-03-03	GHOST TOWN	Pop	Spotify	GM	11
2022-03-03	GHOST TOWN	Pop	Spotify	LK	1122
2022-03-03	GHOST TOWN	Singer/Songwriter	Spotify	IN	75
2022-01-06	GHOST TOWN	Pop	Spotify	ML	9
2022-02-03	GHOST TOWN	Singer/Songwriter	Spotify	JP	13
2022-02-03	GHOST TOWN	Pop	Spotify	MC	149
2022-02-03	GHOST TOWN	Pop	Spotify	KR	4649
2022-02-17	GHOST TOWN	Singer/Songwriter	Spotify	DO	4
2022-01-06	GHOST TOWN	Pop	Spotify	XK	152
2022-02-24	GHOST TOWN	Pop	Spotify	RU	5983
2022-02-24	GHOST TOWN	Singer/Songwriter	Spotify	UY	10
2022-02-24	GHOST TOWN	Pop	Spotify	LR	10
2022-03-03	GHOST TOWN	Pop	Spotify	PW	20
2022-03-03	GHOST TOWN	Singer/Songwriter	Spotify	BE	205
2021-10-28	GHOST TOWN	Pop	Spotify	ID	67922
2021-10-28	GHOST TOWN	Pop	Spotify	RO	6843
2021-10-28	GHOST TOWN	Pop	Spotify	AM	103
2021-10-28	GHOST TOWN	Pop	Spotify	EG	2098
2021-10-28	GHOST TOWN	Pop	Spotify	DJ	2
2021-10-21	GHOST TOWN	Pop	Spotify	MN	52
2021-11-11	GHOST TOWN	Pop	Spotify	SL	109
2021-11-11	GHOST TOWN	Pop	Spotify	TD	6
2021-11-04	GHOST TOWN	Pop	Spotify	LB	1104
2021-12-02	GHOST TOWN	Pop	Spotify	TR	17892
2021-12-02	GHOST TOWN	Pop	Spotify	AZ	540
2021-12-09	GHOST TOWN	Pop	Spotify	DK	148221
2021-11-18	GHOST TOWN	Pop	Spotify	VU	40
2021-12-16	GHOST TOWN	Pop	Spotify	SA	6553
2021-12-16	GHOST TOWN	Pop	Spotify	TH	16614
2021-12-02	GHOST TOWN	Pop	Spotify	HN	1515
2021-12-23	GHOST TOWN	Pop	Spotify	AL	821
2021-12-23	GHOST TOWN	Pop	Spotify	AM	215
2021-10-21	GHOST TOWN	Pop	Spotify	TT	520
2021-12-02	GHOST TOWN	Pop	Spotify	TZ	824
2021-12-16	GHOST TOWN	Pop	Spotify	BH	520
2021-12-30	GHOST TOWN	Pop	Spotify	LV	3416
2022-01-06	GHOST TOWN	Pop	Spotify	CG	6
2022-01-06	GHOST TOWN	Pop	Spotify	BY	758
2022-01-06	GHOST TOWN	Pop	Spotify	BO	1463
2021-12-30	GHOST TOWN	Pop	Spotify	TJ	27
2021-12-30	GHOST TOWN	Pop	Spotify	TL	81
2022-01-13	GHOST TOWN	Singer/Songwriter	Spotify	AE	33
2022-01-13	GHOST TOWN	Pop	Spotify	SI	2004
2022-01-13	GHOST TOWN	Pop	Spotify	PA	1085
2022-01-20	GHOST TOWN	Pop	Spotify	RS	852
2022-01-27	GHOST TOWN	Pop	Spotify	NZ	48796
2022-01-27	GHOST TOWN	Pop	Spotify	SK	5352
2022-01-27	GHOST TOWN	Pop	Spotify	VE	652
2022-01-27	GHOST TOWN	Pop	Spotify	GW	1
2022-01-27	GHOST TOWN	Pop	Spotify	RW	195
2022-02-10	GHOST TOWN	Singer/Songwriter	Spotify	TW	6
2022-02-17	GHOST TOWN	Pop	Spotify	AE	4124
2022-02-17	GHOST TOWN	Singer/Songwriter	Spotify	BY	4
2022-02-17	GHOST TOWN	Singer/Songwriter	Spotify	LY	1
