DATE_KEY	PRODUCT_TITLE	MAJOR_GENRE_DESC	CUSTOMER_NAME	REGION	COUNTRY_CODE	CURRENT_POSITION
2022-01-03	GHOST TOWN	Pop	Shazam	USA	US	149
2022-02-28	GHOST TOWN	Pop	Shazam	USA	US	61
2021-12-17	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	47
2022-02-27	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	42
2021-12-19	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	55
2021-10-28	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	LU	165
2021-04-22	GHOST TOWN	Pop	Spotify	OTHER	SB	163
2021-11-07	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	83
2022-02-12	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	23
2021-12-01	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	SG	30
2022-01-27	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	LU	83
2022-02-09	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	24
2021-12-09	GHOST TOWN	Pop	Spotify	OTHER	TL	98
2021-01-07	GHOST TOWN	Pop	Spotify	OTHER	UG	164
2022-03-02	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	TH	179
2021-12-30	GHOST TOWN	Pop	Spotify	OTHER	BT	51
2022-02-24	GHOST TOWN	Pop	Shazam	CANADA	CA	107
2021-11-25	GHOST TOWN	Pop	Spotify	CANADA	CA	91
2021-12-05	GHOST TOWN	Pop	Shazam	CANADA	CA	174
2022-01-21	GHOST TOWN	Pop	Shazam	CANADA	CA	188
2021-01-07	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	CH	180
2022-02-25	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	CH	61
2021-11-25	GHOST TOWN	Pop	Spotify	UNITED KINGDOM	GB	29
2021-11-30	GHOST TOWN	Pop	Shazam	UNITED KINGDOM	GB	135
2021-12-20	GHOST TOWN	Pop	Shazam	UNITED KINGDOM	GB	136
2021-11-12	GHOST TOWN	Pop	Shazam	UNITED KINGDOM	GB	191
2021-11-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	HU	21
2022-01-10	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	HU	139
2021-12-24	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	HU	108
2021-11-04	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	IE	51
2021-11-07	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	139
2021-04-08	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	BE	66
2021-11-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	BE	10
2021-12-02	GHOST TOWN	Pop	Spotify	OTHER	IS	147
2021-03-25	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	FI	114
2021-11-05	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	91
2022-01-05	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	6
2022-02-13	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	15
2022-01-27	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	FI	18
2022-01-13	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	FI	25
2022-02-11	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	15
2021-12-08	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	161
2021-03-04	GHOST TOWN	Pop	Spotify	OTHER	FM	139
2021-04-22	GHOST TOWN	Pop	Spotify	OTHER	FM	139
2022-02-10	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	FR	152
2022-02-05	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	41
2021-12-09	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NL	24
2022-01-01	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	23
2021-12-18	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	21
2021-12-22	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	49
2022-01-13	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	7
2021-12-24	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	52
2022-01-27	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NO	19
2021-12-09	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NO	22
2022-02-03	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NO	27
2021-12-14	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	12
2021-12-21	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	12
2021-10-26	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	16
2022-02-10	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NO	35
2021-12-02	GHOST TOWN	Pop	Spotify	OTHER	PW	129
2022-01-04	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	13
2021-03-03	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NO	2
2022-01-25	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	63
2022-01-20	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	24
2021-12-16	GHOST TOWN	Pop	Google Doc Charts	ASIA PACIFIC	NZ	21
2021-12-23	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	NZ	122
2021-12-28	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	23
2022-02-19	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	112
2021-12-30	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	DK	58
2021-11-11	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	CY	13
2022-02-01	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	7
2022-01-16	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	6
2022-02-25	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	2
2022-02-04	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	4
2021-11-18	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	71
2021-12-16	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	9
2022-01-25	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	6
2022-01-06	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	DK	25
2021-12-09	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	DK	77
2022-02-17	GHOST TOWN	Pop	Spotify	OTHER	DJ	195
2021-01-07	GHOST TOWN	Pop	Spotify	OTHER	VU	19
2021-11-11	GHOST TOWN	Pop	Spotify	OTHER	IN	7
2021-03-25	GHOST TOWN	Pop	Spotify	OTHER	BT	79
2021-12-16	GHOST TOWN	Pop	Spotify	OTHER	BT	100
2022-01-31	GHOST TOWN	Pop	Shazam	CANADA	CA	154
2022-02-17	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	CH	96
2022-02-10	GHOST TOWN	Pop	Shazam	CANADA	CA	94
2021-12-16	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	KR	23
2021-11-30	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	25
2021-12-31	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	181
2022-01-27	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	MC	133
2022-02-10	GHOST TOWN	Pop	Spotify	OTHER	MG	102
2022-01-13	GHOST TOWN	Pop	Spotify	OTHER	SB	183
2021-11-05	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	80
2022-02-15	GHOST TOWN	Pop	Shazam	USA	US	81
2021-03-25	GHOST TOWN	Pop	Spotify	OTHER	SB	163
2022-02-24	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	29
2021-12-19	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	22
2022-02-17	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	18
2021-12-09	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	16
2022-01-15	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	22
2021-12-09	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	SG	50
2021-12-10	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	SG	50
2021-01-07	GHOST TOWN	Pop	Spotify	OTHER	TL	100
2021-12-20	GHOST TOWN	Pop	Shazam	USA	US	185
2022-03-03	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	24
2021-11-25	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	SK	28
2021-03-04	GHOST TOWN	Pop	Spotify	OTHER	TL	98
2021-04-01	GHOST TOWN	Pop	Spotify	OTHER	UG	192
2021-10-22	GHOST TOWN	Pop	Shazam	USA	US	158
2021-12-14	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	SG	57
2022-01-29	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	19
2021-01-07	GHOST TOWN	Pop	Spotify	UNITED KINGDOM	GB	197
2021-12-09	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	HK	37
2021-12-15	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	HU	187
2022-01-15	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	HU	151
2022-01-13	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	117
2021-11-15	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	143
2021-04-22	GHOST TOWN	Pop	Spotify	OTHER	IS	184
2022-02-03	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	FI	163
2021-03-04	GHOST TOWN	Pop	Spotify	OTHER	IS	184
2021-12-02	GHOST TOWN	Pop	Spotify	OTHER	ET	186
2021-03-11	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	FI	114
2021-11-25	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	FI	68
2021-11-17	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	150
2022-01-20	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	50
2022-01-21	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	5
2022-01-19	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	43
2022-02-04	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	41
2022-01-20	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	BE	17
2022-02-04	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	7
2022-01-19	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	9
2022-01-06	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NL	29
2021-12-16	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NL	58
2021-10-28	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	163
2022-02-27	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	12
2022-01-20	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	11
2022-01-22	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	12
2021-12-23	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	11
2022-01-10	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	10
2022-02-07	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	29
2021-12-02	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NO	12
2022-02-02	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	100
2021-10-28	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	190
2022-01-12	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	75
2022-03-03	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	127
2021-12-03	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NO	12
2022-01-20	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	NZ	136
2021-11-18	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	5
2022-01-26	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	102
2022-02-10	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	34
2022-02-17	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	118
2021-12-15	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	18
2021-12-09	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	NZ	63
2021-02-25	GHOST TOWN	Pop	Spotify	OTHER	CV	187
2021-04-08	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	DK	77
2022-01-31	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	10
2021-03-11	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	DK	77
2022-02-10	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	DK	32
2022-02-15	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	3
2022-02-27	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	2
2021-10-30	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	52
2021-12-26	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	23
2021-10-28	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	49
2022-01-20	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	DK	31
2021-03-04	GHOST TOWN	Pop	Spotify	OTHER	DJ	149
2021-12-02	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	KR	2
2021-12-24	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	98
2022-02-16	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	137
2021-12-11	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	25
2022-02-17	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	135
2021-11-11	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	LV	50
2021-11-25	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	LV	184
2022-02-24	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	MC	117
2021-03-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	MT	145
2021-12-02	GHOST TOWN	Pop	Spotify	OTHER	MU	141
2021-03-04	GHOST TOWN	Pop	Spotify	OTHER	SB	163
2021-12-16	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	SE	54
2021-12-02	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	39
2022-02-03	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	SE	47
2021-12-23	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	SE	83
2021-04-08	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	SE	57
2021-04-15	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	SE	57
2022-01-09	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	21
2021-11-26	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	24
2021-12-12	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	16
2021-12-02	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	SI	124
2021-12-16	GHOST TOWN	Pop	Spotify	OTHER	SR	154
2021-10-24	GHOST TOWN	Pop	Shazam	USA	US	132
2021-11-24	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	SG	36
2022-02-16	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	TH	176
2021-12-16	GHOST TOWN	Pop	Spotify	OTHER	SB	80
2021-12-16	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	SE	52
2021-01-07	GHOST TOWN	Pop	Spotify	OTHER	GD	84
2022-01-01	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	188
2021-12-23	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	HU	105
2022-01-20	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	79
2021-11-18	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	IE	43
2022-01-08	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	HU	155
2021-11-18	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	AU	12
2022-01-14	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	13
2021-12-26	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	15
2021-04-15	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	AU	135
2022-03-05	GHOST TOWN	Pop	Ultratop	CONTINENTAL EUROPE	BE	10
2022-01-18	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	10
2021-11-11	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	AE	13
2021-11-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	AE	13
2021-11-25	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	AE	10
2021-04-01	GHOST TOWN	Pop	Spotify	OTHER	BT	79
2022-02-03	GHOST TOWN	Pop	Spotify	OTHER	BT	96
2022-02-15	GHOST TOWN	Pop	Shazam	CANADA	CA	91
2021-10-25	GHOST TOWN	Pop	Shazam	CANADA	CA	111
2022-01-20	GHOST TOWN	Pop	Spotify	OTHER	BT	106
2021-12-04	GHOST TOWN	Pop	Shazam	CANADA	CA	161
2021-11-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	CH	11
2021-11-11	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	CH	78
2021-11-11	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	CH	5
2021-11-11	GHOST TOWN	Pop	GfK	CONTINENTAL EUROPE	CH	90
2021-03-04	GHOST TOWN	Pop	Spotify	OTHER	BT	79
2022-01-31	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	CH	83
2022-01-27	GHOST TOWN	Pop	Spotify	OTHER	IS	146
2021-12-16	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	FI	99
2021-11-28	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	49
2022-01-20	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	FI	92
2021-11-26	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	51
2022-02-05	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	9
2021-11-11	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	FI	32
2021-03-18	GHOST TOWN	Pop	Spotify	OTHER	FM	139
2021-01-07	GHOST TOWN	Pop	Spotify	OTHER	FM	84
2022-02-25	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	22
2022-01-31	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	47
2022-01-30	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	49
2021-04-08	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	MY	194
2021-03-04	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NL	60
2021-12-05	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	10
2022-01-06	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NL	34
2021-12-16	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	12
2021-12-03	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	14
2022-01-18	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	8
2021-12-29	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	34
2021-11-30	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	24
2021-03-04	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NO	22
2021-10-24	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	21
2021-11-18	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NO	54
2022-01-25	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	8
2022-02-25	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	15
2021-12-09	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NO	21
2021-10-19	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	92
2021-11-24	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	5
2021-11-26	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	5
2021-12-16	GHOST TOWN	Pop	Spotify	OTHER	PG	141
2022-02-06	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	98
2022-01-27	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	118
2022-01-27	GHOST TOWN	Pop	Google Doc Charts	ASIA PACIFIC	NZ	45
2022-02-26	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	108
2021-12-11	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	11
2021-11-25	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	DK	37
2021-11-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	CZ	20
2022-01-27	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	DK	30
2021-12-09	GHOST TOWN	Pop	Spotify	OTHER	KH	194
2021-03-25	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	KR	122
2022-01-30	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	176
2021-03-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	LU	200
2021-12-02	GHOST TOWN	Pop	Spotify	OTHER	MO	172
2021-04-15	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	MT	145
2021-04-01	GHOST TOWN	Pop	Spotify	OTHER	SR	125
2021-11-18	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	TW	8
2021-12-02	GHOST TOWN	Pop	Spotify	OTHER	UG	164
2022-02-07	GHOST TOWN	Pop	Shazam	USA	US	85
2021-12-02	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	SG	86
2021-12-05	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	SG	41
2021-12-20	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	SG	41
2021-12-19	GHOST TOWN	Pop	Shazam	USA	US	192
2021-12-28	GHOST TOWN	Pop	Shazam	USA	US	189
2022-01-20	GHOST TOWN	Pop	Shazam	USA	US	86
2021-11-11	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	RO	21
2021-03-11	GHOST TOWN	Pop	Spotify	OTHER	UG	192
2021-11-11	GHOST TOWN	Pop	Spotify	USA	US	65
2021-12-02	GHOST TOWN	Pop	Spotify	OTHER	SR	92
2021-12-02	GHOST TOWN	Pop	Spotify	UNITED KINGDOM	GB	197
2021-11-11	GHOST TOWN	Pop	Spotify	UNITED KINGDOM	GB	6
2021-11-04	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	AU	99
2021-11-11	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	AU	52
2021-02-25	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	AU	135
2022-02-21	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	7
2021-11-11	GHOST TOWN	Pop	Shazam	CANADA	CA	199
2022-03-01	GHOST TOWN	Pop	Shazam	CANADA	CA	99
2022-01-13	GHOST TOWN	Pop	Shazam	CANADA	CA	176
2021-12-01	GHOST TOWN	Pop	Shazam	CANADA	CA	163
2021-10-21	GHOST TOWN	Pop	Shazam	CANADA	CA	199
2021-11-08	GHOST TOWN	Pop	Shazam	CANADA	CA	194
2021-12-02	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	CH	185
2021-12-06	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	34
2022-02-27	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	11
2022-01-20	GHOST TOWN	Pop	Spotify	OTHER	IS	140
2021-04-15	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	FI	114
2022-02-25	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	11
2022-01-15	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	4
2021-12-21	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	11
2022-02-24	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	FR	126
2022-02-14	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	32
2021-12-22	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	126
2022-02-15	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	14
2021-03-04	GHOST TOWN	Pop	Spotify	OTHER	FJ	88
2021-12-11	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	142
2021-12-28	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	131
2022-02-21	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	22
2021-12-27	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	HU	169
2022-01-09	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	105
2022-01-09	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	HU	133
2022-01-21	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	79
2021-12-09	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	6
2022-02-10	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NL	47
2021-10-26	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	186
2021-12-02	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	15
2022-01-23	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	15
2021-12-02	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NO	12
2021-12-19	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	12
2021-03-10	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NO	35
2022-01-28	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	13
2021-11-25	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	11
2022-02-04	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	99
2022-02-05	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	100
2022-02-26	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	132
2022-01-13	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	24
2022-01-28	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	93
2021-12-30	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NO	26
2022-01-14	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	13
2021-12-02	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	PH	33
2021-03-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	DK	77
2021-11-04	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	DE	137
2021-11-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	DE	153
2021-11-17	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	69
