DATE_KEY	PRODUCT_TITLE	MAJOR_GENRE_DESC	CUSTOMER_NAME	COUNTRY_CODE	TOTAL_STREAMS
2021-10-31	GHOST TOWN	Pop	Spotify	SR	169
2021-12-31	GHOST TOWN	Pop	Spotify	ST	1
2021-10-31	GHOST TOWN	Pop	Spotify	UZ	462
2021-12-31	GHOST TOWN	Pop	Spotify	VU	132
2021-11-30	GHOST TOWN	Pop	Spotify	SI	17385
2021-10-31	GHOST TOWN	Pop	Spotify	IL	15571
2021-11-30	GHOST TOWN	Pop	Spotify	DZ	13015
2021-10-31	GHOST TOWN	Pop	Spotify	HK	13349
2021-12-31	GHOST TOWN	Pop	Spotify	MG	372
2021-10-31	GHOST TOWN	Pop	Spotify	UA	4918
2021-11-30	GHOST TOWN	Pop	Spotify	BJ	369
2021-11-30	GHOST TOWN	Pop	Spotify	RS	8682
2021-10-31	GHOST TOWN	Pop	Spotify	SA	7072
2021-12-31	GHOST TOWN	Pop	Spotify	BA	2501
2021-11-30	GHOST TOWN	Pop	Spotify	KI	9
2021-11-30	GHOST TOWN	Pop	Spotify	TO	60
2021-10-31	GHOST TOWN	Pop	Spotify	TG	51
2021-10-31	GHOST TOWN	Pop	Spotify	NO	1646377
2021-10-31	GHOST TOWN	Pop	Spotify	DO	3592
2021-12-31	GHOST TOWN	Pop	Spotify	SN	478
2021-10-31	GHOST TOWN	Pop	Spotify	GH	865
2021-11-30	GHOST TOWN	Pop	Spotify	CY	12946
2021-11-30	GHOST TOWN	Pop	Spotify	GA	147
2021-10-31	GHOST TOWN	Pop	Spotify	RO	14438
2021-11-30	GHOST TOWN	Pop	Spotify	TN	9045
2021-11-30	GHOST TOWN	Pop	Spotify	MT	22226
2021-10-31	GHOST TOWN	Pop	Spotify	SG	58935
2021-11-30	GHOST TOWN	Pop	Spotify	KH	8031
2021-12-31	GHOST TOWN	Pop	Spotify	LT	22947
2021-11-30	GHOST TOWN	Pop	Spotify	TV	1
2021-10-31	GHOST TOWN	Pop	Spotify	NA	920
2021-12-31	GHOST TOWN	Pop	Spotify	NR	13
2021-11-30	GHOST TOWN	Pop	Spotify	LR	71
2021-11-30	GHOST TOWN	Pop	Spotify	BS	1030
2021-12-31	GHOST TOWN	Pop	Spotify	IL	50690
2021-12-31	GHOST TOWN	Pop	Spotify	AU	960290
2021-11-30	GHOST TOWN	Pop	Spotify	KZ	9343
2021-12-31	GHOST TOWN	Pop	Spotify	TL	349
2021-12-31	GHOST TOWN	Pop	Spotify	TO	70
2021-11-30	GHOST TOWN	Pop	Spotify	ST	3
2021-11-30	GHOST TOWN	Pop	Spotify	MN	3172
2021-10-31	GHOST TOWN	Pop	Spotify	PG	113
2021-11-30	GHOST TOWN	Pop	Spotify	FR	568847
2021-11-30	GHOST TOWN	Pop	Spotify	RU	61544
2021-11-30	GHOST TOWN	Pop	Spotify	TH	101408
2021-10-31	GHOST TOWN	Pop	Spotify	IS	30442
2021-10-31	GHOST TOWN	Pop	Spotify	BJ	38
2021-11-30	GHOST TOWN	Pop	Spotify	AL	4164
2021-10-31	GHOST TOWN	Pop	Spotify	CM	119
2021-11-30	GHOST TOWN	Pop	Spotify	XK	1509
2021-12-31	GHOST TOWN	Pop	Spotify	GB	1211847
2021-11-30	GHOST TOWN	Pop	Spotify	JP	170391
2021-10-31	GHOST TOWN	Pop	Spotify	MA	3755
2021-12-31	GHOST TOWN	Pop	Spotify	CZ	68711
2021-12-31	GHOST TOWN	Pop	Spotify	BO	7796
2021-11-30	GHOST TOWN	Pop	Spotify	KE	16434
2021-11-30	GHOST TOWN	Pop	Spotify	SZ	375
2021-12-31	GHOST TOWN	Pop	Spotify	LR	65
2021-10-31	GHOST TOWN	Pop	Spotify	FM	15
2021-11-30	GHOST TOWN	Pop	Spotify	GD	260
2021-10-31	GHOST TOWN	Pop	Spotify	UY	2670
2021-12-31	GHOST TOWN	Pop	Spotify	PL	198772
2021-12-31	GHOST TOWN	Pop	Spotify	SK	27057
2021-10-31	GHOST TOWN	Pop	Spotify	LR	45
2021-12-31	GHOST TOWN	Pop	Spotify	GA	119
2021-12-31	GHOST TOWN	Pop	Spotify	MH	15
2021-12-31	GHOST TOWN	Pop	Spotify	HU	49065
2021-11-30	GHOST TOWN	Pop	Spotify	RO	45460
2021-10-31	GHOST TOWN	Pop	Spotify	PY	2264
2021-10-31	GHOST TOWN	Pop	Spotify	TH	20804
2021-11-30	GHOST TOWN	Pop	Spotify	SC	524
2021-12-31	GHOST TOWN	Pop	Spotify	JM	5128
2021-12-31	GHOST TOWN	Pop	Spotify	NZ	316323
2021-12-31	GHOST TOWN	Pop	Spotify	HN	5733
2021-11-30	GHOST TOWN	Pop	Spotify	VE	2697
2021-10-31	GHOST TOWN	Pop	Spotify	TN	2223
2021-10-31	GHOST TOWN	Pop	Spotify	SL	34
2021-12-31	GHOST TOWN	Pop	Spotify	GM	81
2021-11-30	GHOST TOWN	Pop	Spotify	IT	300071
2021-11-30	GHOST TOWN	Pop	Spotify	CR	17250
2021-12-31	GHOST TOWN	Pop	Spotify	DK	674232
2021-10-31	GHOST TOWN	Pop	Spotify	GE	443
2021-12-31	GHOST TOWN	Pop	Spotify	IQ	2931
2021-12-31	GHOST TOWN	Pop	Spotify	LC	240
2021-10-31	GHOST TOWN	Pop	Spotify	CZ	36060
2021-10-31	GHOST TOWN	Pop	Spotify	PK	2247
2021-11-30	GHOST TOWN	Pop	Spotify	HR	14508
2021-10-31	GHOST TOWN	Pop	Spotify	LI	780
2021-10-31	GHOST TOWN	Pop	Spotify	BZ	231
2021-12-31	GHOST TOWN	Pop	Spotify	GW	8
2021-10-31	GHOST TOWN	Pop	Spotify	SM	14
2021-10-31	GHOST TOWN	Pop	Spotify	TO	3
2021-11-30	GHOST TOWN	Pop	Spotify	LI	1432
2021-12-31	GHOST TOWN	Pop	Spotify	CO	27560
2021-12-31	GHOST TOWN	Pop	Spotify	AT	133061
2021-12-31	GHOST TOWN	Pop	Spotify	PE	26547
2021-10-31	GHOST TOWN	Pop	Spotify	KW	1947
2021-12-31	GHOST TOWN	Pop	Spotify	MN	2330
